dataset_id,dataset_name,model,defect_pair,process,severity,domain_interaction,candidate_key
1475,first-order-theorem-proving,extra_trees,missing+label_flip,independent,0.10+0.10,0.012279598330582639,extra_trees | missing+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,extra_trees,missing+label_flip,shared_latent,0.30+0.30,0.012180339830065945,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,0.0071420801630512525,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.00675754331526109,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
46960,students_dropout_and_academic_success,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.011013609232955543,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,-0.00198168472304124,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.10+0.10,-0.003794478572487159,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.10+0.10
46960,students_dropout_and_academic_success,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.30+0.30,-0.007924273912371235,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.30+0.30
46960,students_dropout_and_academic_success,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.0018501661237348976,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.01440073001569305,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,-0.011491656281945262,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,-0.009236756379208474,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
46960,students_dropout_and_academic_success,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.008464502064539858,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,0.007140966946370453,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,-0.00496295851009602,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,-0.014540279678197451,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
46960,students_dropout_and_academic_success,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.002453847626717335,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,-0.007998461852608663,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,regularized_logistic,categorical_inconsistency+missing,independent,0.10+0.10,0.0002258239552778892,regularized_logistic | categorical_inconsistency+missing | independent | 0.10+0.10
46960,students_dropout_and_academic_success,regularized_logistic,categorical_inconsistency+missing,independent,0.30+0.30,0.0011538490898022429,regularized_logistic | categorical_inconsistency+missing | independent | 0.30+0.30
46960,students_dropout_and_academic_success,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.0019536157595859325,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.003837496445658154,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,regularized_logistic,missing+label_flip,independent,0.10+0.10,0.002861841540284682,regularized_logistic | missing+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,regularized_logistic,missing+label_flip,independent,0.30+0.30,0.0027771575570555798,regularized_logistic | missing+label_flip | independent | 0.30+0.30
46960,students_dropout_and_academic_success,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,0.0016392115626953825,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,0.0017813852359478781,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
46960,students_dropout_and_academic_success,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,0.003449619947825111,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
46960,students_dropout_and_academic_success,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,-0.0006768357420161205,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
46960,students_dropout_and_academic_success,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.004998581443886578,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
46960,students_dropout_and_academic_success,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.012348833126275069,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
50,tic-tac-toe,extra_trees,categorical_inconsistency+missing,independent,0.10+0.10,-0.030303030303030276,extra_trees | categorical_inconsistency+missing | independent | 0.10+0.10
50,tic-tac-toe,extra_trees,categorical_inconsistency+missing,independent,0.30+0.30,0.019961519961519996,extra_trees | categorical_inconsistency+missing | independent | 0.30+0.30
50,tic-tac-toe,extra_trees,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.030303030303030276,extra_trees | categorical_inconsistency+missing | shared_latent | 0.10+0.10
50,tic-tac-toe,extra_trees,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.010101010101010091,extra_trees | categorical_inconsistency+missing | shared_latent | 0.30+0.30
50,tic-tac-toe,extra_trees,missing+label_flip,independent,0.10+0.10,-0.00264550264550271,extra_trees | missing+label_flip | independent | 0.10+0.10
50,tic-tac-toe,extra_trees,missing+label_flip,independent,0.30+0.30,-0.03848003848003848,extra_trees | missing+label_flip | independent | 0.30+0.30
50,tic-tac-toe,extra_trees,missing+label_flip,shared_latent,0.10+0.10,-0.010341510341510355,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
50,tic-tac-toe,extra_trees,missing+label_flip,shared_latent,0.30+0.30,-0.03848003848003841,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
50,tic-tac-toe,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.10+0.10,-0.012506012506012465,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.10+0.10
50,tic-tac-toe,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.30+0.30,0.0,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.30+0.30
50,tic-tac-toe,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.017556517556517548,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.10+0.10
50,tic-tac-toe,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.30+0.30,0.012746512746512765,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.30+0.30
50,tic-tac-toe,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,0.00481000481000482,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
50,tic-tac-toe,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,-0.03415103415103404,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
50,tic-tac-toe,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.02284752284752282,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
50,tic-tac-toe,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,0.06469456469456465,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
50,tic-tac-toe,regularized_logistic,categorical_inconsistency+missing,independent,0.10+0.10,-0.007696007696007719,regularized_logistic | categorical_inconsistency+missing | independent | 0.10+0.10
50,tic-tac-toe,regularized_logistic,categorical_inconsistency+missing,independent,0.30+0.30,-0.048340548340548316,regularized_logistic | categorical_inconsistency+missing | independent | 0.30+0.30
50,tic-tac-toe,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.004810004810004746,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.10+0.10
50,tic-tac-toe,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.019721019721019657,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30
50,tic-tac-toe,regularized_logistic,missing+label_flip,independent,0.10+0.10,-0.012987012987013028,regularized_logistic | missing+label_flip | independent | 0.10+0.10
50,tic-tac-toe,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.1411736411736412,regularized_logistic | missing+label_flip | independent | 0.30+0.30
50,tic-tac-toe,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.007936507936507908,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
50,tic-tac-toe,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,-0.12962962962962954,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
60,waveform-5000,extra_trees,missing+label_flip,independent,0.10+0.10,-0.004693998811645783,extra_trees | missing+label_flip | independent | 0.10+0.10
60,waveform-5000,extra_trees,missing+label_flip,independent,0.30+0.30,0.003327391562685763,extra_trees | missing+label_flip | independent | 0.30+0.30
60,waveform-5000,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.004575163398692905,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
60,waveform-5000,extra_trees,missing+label_flip,shared_latent,0.30+0.30,-0.0014854426619132315,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
60,waveform-5000,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,0.0020003961180431093,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
60,waveform-5000,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.007783719548425457,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
60,waveform-5000,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.0018617548029312332,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
60,waveform-5000,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,-0.0034462269756387145,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
60,waveform-5000,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,-0.007843137254901933,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
60,waveform-5000,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,-0.013329372152901567,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
60,waveform-5000,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.002218261041790459,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
60,waveform-5000,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,-0.00604080015844725,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
60,waveform-5000,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,0.007922360863537295,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
60,waveform-5000,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,0.009189938601703399,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
60,waveform-5000,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.004693998811645968,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
60,waveform-5000,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.011863735393147112,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
60,waveform-5000,regularized_logistic,missing+label_flip,independent,0.10+0.10,0.0019409784115665962,regularized_logistic | missing+label_flip | independent | 0.10+0.10
60,waveform-5000,regularized_logistic,missing+label_flip,independent,0.30+0.30,-0.005387205387205385,regularized_logistic | missing+label_flip | independent | 0.30+0.30
60,waveform-5000,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.006001188354129623,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
60,waveform-5000,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,0.00784313725490197,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
60,waveform-5000,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,0.004020598138245253,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
60,waveform-5000,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,0.0012081600316894054,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
60,waveform-5000,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.002693602693602637,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
60,waveform-5000,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.003188750247573776,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
6332,cylinder-bands,extra_trees,categorical_inconsistency+missing,independent,0.10+0.10,0.027115474520804168,extra_trees | categorical_inconsistency+missing | independent | 0.10+0.10
6332,cylinder-bands,extra_trees,categorical_inconsistency+missing,independent,0.30+0.30,-0.014492753623188396,extra_trees | categorical_inconsistency+missing | independent | 0.30+0.30
6332,cylinder-bands,extra_trees,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.003506311360448692,extra_trees | categorical_inconsistency+missing | shared_latent | 0.10+0.10
6332,cylinder-bands,extra_trees,categorical_inconsistency+missing,shared_latent,0.30+0.30,0.012622720897615772,extra_trees | categorical_inconsistency+missing | shared_latent | 0.30+0.30
6332,cylinder-bands,extra_trees,missing+label_flip,independent,0.10+0.10,0.027115474520804168,extra_trees | missing+label_flip | independent | 0.10+0.10
6332,cylinder-bands,extra_trees,missing+label_flip,independent,0.30+0.30,0.016362786348761132,extra_trees | missing+label_flip | independent | 0.30+0.30
6332,cylinder-bands,extra_trees,missing+label_flip,shared_latent,0.10+0.10,0.010986442262739593,extra_trees | missing+label_flip | shared_latent | 0.10+0.10
6332,cylinder-bands,extra_trees,missing+label_flip,shared_latent,0.30+0.30,0.003740065451145469,extra_trees | missing+label_flip | shared_latent | 0.30+0.30
6332,cylinder-bands,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,-0.018232819074333717,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10
6332,cylinder-bands,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,0.007246376811594235,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30
6332,cylinder-bands,extra_trees,numeric_outlier+label_flip,shared_latent,0.10+0.10,0.009116409537166933,extra_trees | numeric_outlier+label_flip | shared_latent | 0.10+0.10
6332,cylinder-bands,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.03599812996727455,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30
6332,cylinder-bands,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.10+0.10,-0.007246376811594161,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.10+0.10
6332,cylinder-bands,hist_gradient_boosting,categorical_inconsistency+missing,independent,0.30+0.30,-0.014492753623188434,hist_gradient_boosting | categorical_inconsistency+missing | independent | 0.30+0.30
6332,cylinder-bands,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.10+0.10,-0.021739130434782594,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.10+0.10
6332,cylinder-bands,hist_gradient_boosting,categorical_inconsistency+missing,shared_latent,0.30+0.30,0.0126227208976157,hist_gradient_boosting | categorical_inconsistency+missing | shared_latent | 0.30+0.30
6332,cylinder-bands,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,-0.003740065451145395,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10
6332,cylinder-bands,hist_gradient_boosting,missing+label_flip,independent,0.30+0.30,-0.027115474520804133,hist_gradient_boosting | missing+label_flip | independent | 0.30+0.30
6332,cylinder-bands,hist_gradient_boosting,missing+label_flip,shared_latent,0.10+0.10,-0.012622720897615736,hist_gradient_boosting | missing+label_flip | shared_latent | 0.10+0.10
6332,cylinder-bands,hist_gradient_boosting,missing+label_flip,shared_latent,0.30+0.30,0.02875175315568031,hist_gradient_boosting | missing+label_flip | shared_latent | 0.30+0.30
6332,cylinder-bands,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,0.03249181860682567,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10
6332,cylinder-bands,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.30+0.30,-0.04698457223001399,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.30+0.30
6332,cylinder-bands,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.005376344086021538,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.10+0.10
6332,cylinder-bands,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.02898550724637683,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30
6332,cylinder-bands,regularized_logistic,categorical_inconsistency+missing,independent,0.10+0.10,-0.007246376811594161,regularized_logistic | categorical_inconsistency+missing | independent | 0.10+0.10
6332,cylinder-bands,regularized_logistic,categorical_inconsistency+missing,independent,0.30+0.30,-0.014492753623188396,regularized_logistic | categorical_inconsistency+missing | independent | 0.30+0.30
6332,cylinder-bands,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.10+0.10,0.0,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.10+0.10
6332,cylinder-bands,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,-0.027115474520803984,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30
6332,cylinder-bands,regularized_logistic,missing+label_flip,independent,0.10+0.10,-0.012622720897615625,regularized_logistic | missing+label_flip | independent | 0.10+0.10
6332,cylinder-bands,regularized_logistic,missing+label_flip,independent,0.30+0.30,0.005376344086021538,regularized_logistic | missing+label_flip | independent | 0.30+0.30
6332,cylinder-bands,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,-0.027115474520804057,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10
6332,cylinder-bands,regularized_logistic,missing+label_flip,shared_latent,0.30+0.30,-0.04511453950444122,regularized_logistic | missing+label_flip | shared_latent | 0.30+0.30
6332,cylinder-bands,regularized_logistic,numeric_outlier+label_flip,independent,0.10+0.10,0.0,regularized_logistic | numeric_outlier+label_flip | independent | 0.10+0.10
6332,cylinder-bands,regularized_logistic,numeric_outlier+label_flip,independent,0.30+0.30,0.02337540906965881,regularized_logistic | numeric_outlier+label_flip | independent | 0.30+0.30
6332,cylinder-bands,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.10+0.10,-0.005376344086021501,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.10+0.10
6332,cylinder-bands,regularized_logistic,numeric_outlier+label_flip,shared_latent,0.30+0.30,0.03786816269284717,regularized_logistic | numeric_outlier+label_flip | shared_latent | 0.30+0.30
