analysis,fold_id,holdout_domain_count,evaluable_domain_count,model,defect_pair,process,severity,candidate_key,training_n,training_mean,training_sd,training_se,selection_score,direction
lodo,lodo_1475,1,1,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,19,0.016660477260538105,0.020277234515769578,0.004651916637300762,3.581422144788307,1
repeated_split,split_436,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.02256175025682381,0.022220232114831436,0.006162783557133568,3.6609674910143566,1
repeated_split,split_437,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013588009897383443,0.017260134071097607,0.004612964867416496,2.9456131334018694,1
repeated_split,split_438,8,8,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.010460218145639142,0.01415975464128848,0.0040875690769034785,2.5590315292147277,1
repeated_split,split_439,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013760372323280468,0.015775228182236933,0.00421610707543652,3.2637625366418783,1
repeated_split,split_440,8,8,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.011107340025805467,0.013884596228354222,0.004008137685014786,2.7711972239208373,1
repeated_split,split_441,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.017702768022560617,0.023124949349373036,0.006180402682275348,2.8643389326928532,1
repeated_split,split_442,8,6,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.023658737977486913,0.032128178165085716,0.008586616796784444,2.755303810267479,1
repeated_split,split_443,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.012276675615308022,0.015636442996974826,0.0041790151744643235,2.9376958691904433,1
repeated_split,split_444,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013302469133102165,0.01674380617621533,0.004474970432996231,2.972638441366294,1
repeated_split,split_445,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.017589364122307032,0.020957956406689512,0.006050040886533316,2.9073132648506395,1
repeated_split,split_446,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.019224099129543308,0.022033748102611384,0.005689089297062877,3.3791171355788334,1
repeated_split,split_447,8,8,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10,18,0.006578534641360985,0.00792462153301412,0.0018678512081104063,3.5219800232461216,1
repeated_split,split_448,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.016041040616613652,0.016922871075662014,0.004522827540405275,3.546684120344829,1
repeated_split,split_449,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.010766447501803037,0.01269300906623176,0.0036641561006076338,2.9383157284204175,1
repeated_split,split_450,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.013745473029988105,0.014802006298936991,0.004105337899273713,3.348195292869767,1
repeated_split,split_451,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.016341187017337097,0.023018810334768495,0.006384269304783708,2.5596017707293,1
repeated_split,split_452,8,7,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.025131700186075467,0.03290612556199405,0.009126517153125064,2.75370108491715,1
repeated_split,split_453,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.016310867220599018,0.019855591974243046,0.005306630169942563,3.073677022564314,1
repeated_split,split_454,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.010147288696788577,0.012200887098699629,0.003260824238431739,3.111878456125809,1
repeated_split,split_455,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.008962332181092984,0.012741347648649735,0.003533814020439935,2.53616407916601,1
repeated_split,split_456,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.014725137670614173,0.020136584999806632,0.005584883825349373,2.6366059046345542,1
repeated_split,split_457,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.019063359786416455,0.0221878769817732,0.005728885202540433,3.3275862776867906,1
repeated_split,split_458,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01772458515928739,0.020216473192526736,0.005607040823438333,3.1611300358641534,1
repeated_split,split_459,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.011756263135705382,0.01587789353305056,0.004099654481757284,2.867622915057504,1
repeated_split,split_460,8,7,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.021276830030708623,0.024017267004300836,0.006661191360039697,3.194147845436139,1
repeated_split,split_461,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.018831301091662766,0.021762577689421487,0.005619073397444967,3.3513178703494946,1
repeated_split,split_462,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01699262972322332,0.022216605641991405,0.005937637614957197,2.861850255128077,1
repeated_split,split_463,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.014368136710895178,0.019532168030363988,0.005043184099794976,2.849020861935081,1
repeated_split,split_464,8,6,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.022104485857733547,0.02957803171732268,0.007905061490096739,2.796244644703332,1
repeated_split,split_465,8,6,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.026780430892084546,0.029689654748842064,0.007934894000126638,3.375020623042619,1
repeated_split,split_466,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.015725318493411803,0.0160008647356914,0.0042764109809335996,3.6772233921209203,1
repeated_split,split_467,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.018101138781775078,0.022871464157075246,0.006112655914975431,2.9612559636195117,1
repeated_split,split_468,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01706176782064783,0.02179190067717988,0.0056266445603282535,3.0323166209831567,1
repeated_split,split_469,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01516106419021965,0.016618171508353388,0.004441393155636193,3.413583004013062,1
repeated_split,split_470,8,4,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,16,0.023137645895167223,0.02954548937601974,0.007386372344004935,3.132477597605356,1
repeated_split,split_471,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.017532047537702166,0.022239375481405782,0.0059437231105172305,2.9496743390821423,1
repeated_split,split_472,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.018582930416788858,0.021922740933927112,0.005660427369354622,3.2829553678925842,1
repeated_split,split_473,8,4,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,16,0.013014624218112461,0.014807955905447305,0.0037019889763618263,3.5155761676261763,1
repeated_split,split_474,8,7,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.02123699912784784,0.02374247733889676,0.006584978419379544,3.2250673844803353,1
repeated_split,split_475,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.021428377527196195,0.02289694156553141,0.006350468989678939,3.3742984277259733,1
repeated_split,split_476,8,4,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,16,0.015746946832878563,0.020919680490111024,0.005229920122527756,3.0109344815896835,1
repeated_split,split_477,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01997148853340921,0.022106441000244878,0.005908194875989183,3.3803029440638537,1
repeated_split,split_478,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.015166284590795833,0.017276932983343606,0.004791759058015416,3.165076625759475,1
repeated_split,split_479,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.02120449774408132,0.0227909153591752,0.006321062610943536,3.35457802733521,1
repeated_split,split_480,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.010768795992544728,0.008938274239546198,0.0024790312372955934,4.343953327628314,1
repeated_split,split_481,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.010026119366503565,0.012027994032531996,0.003335965325020692,3.0054627040949162,1
repeated_split,split_482,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.017428691283576988,0.019967694960234157,0.0055380421563037035,3.1470853402115573,1
repeated_split,split_483,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.015107566347215216,0.017268256957862785,0.0046151358002212714,3.273482515182086,1
repeated_split,split_484,8,8,extra_trees,missing+label_flip,independent,0.30+0.30,extra_trees | missing+label_flip | independent | 0.30+0.30,18,0.011039302141085776,0.016171085490189092,0.003811561403086698,2.8962676902294877,1
repeated_split,split_485,8,6,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.02118752859939854,0.022597706964986242,0.0060394912278352655,3.508164479442879,1
repeated_split,split_486,8,4,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,16,0.018637119589313456,0.02139064843961291,0.0053476621099032276,3.4850967032490234,1
repeated_split,split_487,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.020174101502041013,0.02304448479928413,0.006391390120036108,3.1564497117455006,1
repeated_split,split_488,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.018317405005621464,0.022241003578535583,0.005742602430840525,3.189739360546401,1
repeated_split,split_489,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013757770848502392,0.016912030352509645,0.004519930235272344,3.043801592586623,1
repeated_split,split_490,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.013183290940066506,0.014360904343528401,0.00383811312983693,3.4348364662785813,1
repeated_split,split_491,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.013337422445809414,0.015240679270565834,0.004227003890994325,3.155289843528398,1
repeated_split,split_492,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.011147245861993588,0.01282280081847315,0.0034270376715407856,3.2527351404870375,1
repeated_split,split_493,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.014268443363389725,0.0176449484715346,0.00489382818977215,2.915599569516977,1
repeated_split,split_494,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.0146319114455875,0.020733822929220894,0.0057505278236689925,2.544446682852835,1
repeated_split,split_495,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.016571289806625644,0.022638966263043882,0.0058453559541413675,2.8349496483417878,1
repeated_split,split_496,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.013983123885393663,0.01456172484585138,0.004038695814685777,3.462286967626353,1
repeated_split,split_497,8,8,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10,18,-0.004844448708039802,0.00792434329276402,0.0018677856262545246,2.5936856135649715,-1
repeated_split,split_498,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.009611378699801582,0.011381703813401138,0.003285614880251869,2.9252907142497455,1
repeated_split,split_499,8,7,hist_gradient_boosting,numeric_outlier+label_flip,independent,0.10+0.10,hist_gradient_boosting | numeric_outlier+label_flip | independent | 0.10+0.10,13,0.00974301416019453,0.01139364837197466,0.0031600294938278033,3.083203552126545,1
repeated_split,split_500,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01065981905429342,0.011986650224864507,0.0033244986159077644,3.206444124622601,1
